Comune;Provincia;Regione;Nome;Anno inserimento;Data e ora inserimento;Identificatore in OpenStreetMap;Longitudine;Latitudine
MURAVERA;CAGLIARI;Sardegna;Scalas protonuraghe;2013;2013-09-10T10:58:14Z;2451562624;9.56871499999999;39.2727604999999
QUARTU SANT'ELENA;CAGLIARI;Sardegna;Casa Romana;2014;2014-05-31T16:05:43Z;2367575691;9.27342739999999;39.212856
QUARTU SANT'ELENA;CAGLIARI;Sardegna;Casa Romana;2014;2014-05-31T16:05:43Z;2367575691;9.27342739999999;39.212856
SAN BASILIO;CAGLIARI;Sardegna;San Basilio;2014;2014-12-26T18:57:23Z;2890247916;9.1955987;39.5398120999999
SAN VITO;CAGLIARI;Sardegna;Monte Idda Nuraghe;2013;2013-09-10T11:14:09Z;2451669195;9.5361631;39.3502895
SAN VITO;CAGLIARI;Sardegna;Nuraghe;2013;2013-11-16T18:45:37Z;2331490482;9.5412393;39.4315567
SAN VITO;CAGLIARI;Sardegna;Orridroxiu Nuraghe 1;2013;2013-09-10T11:16:52Z;2451681048;9.5074665;39.3890589
SAN VITO;CAGLIARI;Sardegna;Orridroxiu Nuraghe 2;2013;2013-09-10T11:16:52Z;2451681049;9.5084174;39.3907675999999
SARROCH;CAGLIARI;Sardegna;Nuraghe Sa domu' e S'orku;2014;2014-10-27T10:11:41Z;2091467338;9.0236307;39.0618355
SARROCH;CAGLIARI;Sardegna;Nuraghe Sa domu' e S'orku;2014;2014-10-27T10:11:41Z;2091467338;9.0236307;39.0618355
SERDIANA;CAGLIARI;Sardegna;;2013;2013-04-20T20:52:49Z;2037911195;9.1220008;39.367572
SETTIMO SAN PIETRO;CAGLIARI;Sardegna;Cuccuru Nuraxi;2015;2015-11-17T15:28:38Z;2210189261;9.1766854;39.2862159
SETTIMO SAN PIETRO;CAGLIARI;Sardegna;Cuccuru Nuraxi;2015;2015-11-17T15:28:38Z;2210189261;9.1766854;39.2862159
SETTIMO SAN PIETRO;CAGLIARI;Sardegna;domus de jana S'Acqua e is Dolus;2014;2014-10-07T21:45:41Z;2210212421;9.17856289999999;39.3100980999999
SETTIMO SAN PIETRO;CAGLIARI;Sardegna;domus de jana S'Acqua e is Dolus;2014;2014-10-07T21:45:41Z;2210212421;9.17856289999999;39.3100980999999
SINNAI;CAGLIARI;Sardegna;Mont'Arbu;2014;2014-07-06T14:27:44Z;2950989093;9.4455307;39.2467609999999
SINNAI;CAGLIARI;Sardegna;Mont'Arbu;2014;2014-07-06T14:27:44Z;2950989093;9.4455307;39.2467609999999
SINNAI;CAGLIARI;Sardegna;Nuraghe di Sant'Itroxia;2015;2015-01-24T22:40:42Z;3254126542;9.2738527;39.3352282
SINNAI;CAGLIARI;Sardegna;Nuraghe di Sant'Itroxia;2015;2015-01-24T22:40:42Z;3254126542;9.2738527;39.3352282
SOLEMINIS;CAGLIARI;Sardegna;Cuccuru Cresia Arta;2015;2015-07-04T08:41:55Z;3633963671;9.1893927;39.3452769
USSANA;CAGLIARI;Sardegna;Ussana;2014;2014-05-31T16:21:09Z;2891821308;9.0874599;39.4144738
UTA;CAGLIARI;Sardegna;"Fortezza Nuragica """"su niu de su pilloi""""";2013;2013-09-16T21:10:47Z;2016355523;8.9117715;39.2585880999999
UTA;CAGLIARI;Sardegna;"Fortezza Nuragica """"su niu de su pilloi""""";2013;2013-09-16T21:10:47Z;2016355523;8.9117715;39.2585880999999
VALLERMOSA;CAGLIARI;Sardegna;Casteddu de Fanaris;2015;2015-06-30T02:43:25Z;3626089660;8.8388166;39.3444045999999
VILLAPUTZU;CAGLIARI;Sardegna;Nuraghe Perda su Luaxiu;2014;2014-04-07T20:02:53Z;2720971287;9.6357065;39.4586358
VILLASALTO;CAGLIARI;Sardegna;Insediamento romano di Cea Romana;2014;2014-05-31T16:13:15Z;2891789220;9.3780812;39.4237518999999
VILLASALTO;CAGLIARI;Sardegna;Nuraghe Serra Madau Villasalto;2015;2015-10-07T15:37:24Z;3775440654;9.4539136;39.478563
VILLASIMIUS;CAGLIARI;Sardegna;Accu Sa Pira Nuraghe;2013;2013-09-10T10:51:27Z;2452666212;9.50889989999999;39.1376703999999
VILLASIMIUS;CAGLIARI;Sardegna;Bruncu Campulongu Nuraghe;2013;2013-09-10T10:46:52Z;2452663211;9.5121226;39.1345285
VILLASIMIUS;CAGLIARI;Sardegna;Insediamento fenicio-punico-romano di Cuccureddu;2014;2014-12-30T17:21:20Z;3260275721;9.4909084;39.1359745
VILLASIMIUS;CAGLIARI;Sardegna;Nuraghe Baccu 'e Gattus;2015;2015-01-24T22:40:41Z;3260384342;9.52896939999999;39.149977
VILLASIMIUS;CAGLIARI;Sardegna;Nuraghe Cuccureddus I;2015;2015-01-24T22:40:41Z;3260289873;9.4971231;39.1363156999999
VILLASIMIUS;CAGLIARI;Sardegna;Nuraghe Porceddus;2015;2015-01-24T22:40:42Z;3260389379;9.559706;39.1476226999999
QUARTUCCIU;CAGLIARI;Sardegna;Tomba di giganti di Is Concias (Sa Domu 'e s'Orc;2014;2014-05-25T17:55:48Z;2451550440;9.35972729999999;39.2575737
QUARTUCCIU;CAGLIARI;Sardegna;Tomba di giganti di Is Concias (Sa Domu 'e s'Orc;2014;2014-05-25T17:55:48Z;2451550440;9.35972729999999;39.2575737
CASTIADAS;CAGLIARI;Sardegna;Antoni Usai Nuraghe;2013;2013-09-10T11:09:07Z;2451618402;9.4845047;39.2936626999999
CASTIADAS;CAGLIARI;Sardegna;Arcu Pintau Nuraghe 1;2013;2013-09-10T11:06:33Z;2451605198;9.488997;39.2806341
CASTIADAS;CAGLIARI;Sardegna;Arcu Pintau Nuraghe 2;2013;2013-09-10T11:06:33Z;2451599162;9.4908854;39.2816897
CASTIADAS;CAGLIARI;Sardegna;Monte Gruttas Nuraghe;2013;2013-09-10T11:04:55Z;2451587809;9.4994982;39.2815684999999
CASTIADAS;CAGLIARI;Sardegna;Nuraghe S'Omu 'e S'Orcu;2015;2015-01-24T22:40:42Z;3260410292;9.5615129;39.2311650999999
CASTIADAS;CAGLIARI;Sardegna;Nuraghe su Modditzi;2015;2015-01-24T22:40:42Z;3260525403;9.5516383;39.2626946999999
ESCOLCA;CAGLIARI;Sardegna;Mogurus Nuraghe;2014;2014-11-28T19:03:31Z;3209568978;9.119284;39.7103389
ESTERZILI;CAGLIARI;Sardegna;;2014;2014-05-07T14:57:55Z;2737475164;9.3043462;39.7606304999999
GERGEI;CAGLIARI;Sardegna;Nuraghe Ardiddi;2013;2013-11-16T18:45:34Z;2099778638;9.1098517;39.6739178999999
GERGEI;CAGLIARI;Sardegna;Riu Coloru;2014;2014-05-08T16:16:23Z;2844219774;9.0513457;39.6941561
GERGEI;CAGLIARI;Sardegna;Surdelli;2014;2014-05-08T16:16:18Z;2844219629;9.04767829999999;39.6895831
ISILI;CAGLIARI;Sardegna;Nuraghe Asusa;2015;2015-01-24T22:40:41Z;2841962529;9.11571419999999;39.7406209
ISILI;CAGLIARI;Sardegna;Ponte Brabaciera (ponte romano);2014;2014-05-31T00:56:44Z;2890237901;9.13908739999999;39.7385367999999
NURAGUS;CAGLIARI;Sardegna;Nuraghe Santu Milanu;2014;2014-12-27T04:41:41Z;2708503280;9.0572407;39.7755735
NURAGUS;CAGLIARI;Sardegna;Pozzo sacro Coni;2014;2014-12-27T04:46:34Z;2708501800;9.0555383;39.7779327
SEULO;CAGLIARI;Sardegna;Nuraghe Su Nuraxi 'e Pauli;2015;2015-01-24T22:40:42Z;1775570514;9.23003729999999;39.8620560999999
VILLANOVA TULO;CAGLIARI;Sardegna;Villanova Tulo, Complesso di Adoni;2015;2015-01-19T21:52:51Z;2708434198;9.1731134;39.7857904
PORDENONE;PORDENONE;Friuli-Venezia Giulia;Terme Romane;2013;2013-08-09T11:24:39Z;2411891900;12.6816456;45.9668996999999
AGNONE;ISERNIA;Molise;Mura Ciclopiche Sannitiche;2014;2014-06-24T08:44:45Z;2930678063;14.383245;41.8106526999999
ROCCHETTA A VOLTURNO;ISERNIA;Molise;Colle della Torre;2014;2014-03-15T00:55:06Z;2718235562;14.0817748999999;41.6492638
ROCCHETTA A VOLTURNO;ISERNIA;Molise;San Vincenzo Maggiore;2016;2016-02-14T10:11:44Z;2718224410;14.0827828;41.648401
ROCCHETTA A VOLTURNO;ISERNIA;Molise;San Vincenzo Minore;2014;2014-03-15T00:28:36Z;2718224411;14.0832683;41.6501363
AIDOMAGGIORE;ORISTANO;Sardegna;Nuraghe Arculentu;2015;2015-11-07T22:11:10Z;3823449368;8.8043665;40.1728966
AIDOMAGGIORE;ORISTANO;Sardegna;Nuraghe Fenugu;2015;2015-11-07T22:24:30Z;3823467283;8.7890411;40.1857353999999
AIDOMAGGIORE;ORISTANO;Sardegna;Nuraghe Tenalighe;2016;2016-01-07T00:41:58Z;3931460124;8.8250671;40.1975318
AIDOMAGGIORE;ORISTANO;Sardegna;Nuraghe Trailone;2015;2015-11-09T21:12:27Z;3827564049;8.82792079999999;40.1822494999999
ALLAI;ORISTANO;Sardegna;Nuraghe Codinedda;2014;2014-03-09T18:38:05Z;2560692259;8.8811341;39.9478301999999
ALLAI;ORISTANO;Sardegna;Nuraghe Ghenna Illighi;2014;2014-03-09T18:38:06Z;2560693961;8.8465979;39.9643768999999
ALLAI;ORISTANO;Sardegna;Nuraghe Pranu Margiani;2014;2014-03-09T18:38:08Z;2560692261;8.8744071;39.9507582
BAULADU;ORISTANO;Sardegna;;2012;2012-12-25T20:17:53Z;2049084163;8.6789082;40.0473349
BAULADU;ORISTANO;Sardegna;;2013;2013-08-31T11:21:47Z;2440282662;8.69087219999999;40.0408577999999
BAULADU;ORISTANO;Sardegna;Domu de Janas Santa Barbara;2014;2014-09-09T16:58:30Z;2025443288;8.6752387;40.0083208
BAULADU;ORISTANO;Sardegna;Nurachi Attus / Nuraghe Attus;2013;2013-08-31T11:22:03Z;2045960595;8.66970959999999;40.0014781
BAULADU;ORISTANO;Sardegna;Nurachi Martinzanu / Nuraghe Martinzanu;2013;2013-08-31T11:22:03Z;2025442929;8.6759736;40.0039406
BAULADU;ORISTANO;Sardegna;Nuraghe Crabia;2014;2014-05-04T17:05:44Z;2025646672;8.6913809;40.0423856
BAULADU;ORISTANO;Sardegna;Nuraghe Mascherza;2013;2013-08-31T11:22:03Z;2049100057;8.6860322;40.0349361
BAULADU;ORISTANO;Sardegna;Nuraghe Meddaris;2013;2013-08-31T11:22:03Z;2025591779;8.7107715;40.0222783999999
BAULADU;ORISTANO;Sardegna;Nuraghe Mura Crabas;2013;2013-08-31T11:22:03Z;2025603650;8.6919941;40.0227689999999
BAULADU;ORISTANO;Sardegna;Nuraghe Mura Cresia;2016;2016-01-07T01:17:27Z;2025597851;8.6883602;40.0159724999999
BAULADU;ORISTANO;Sardegna;Nuraghe Mura'e Sorighes;2013;2013-08-31T11:22:04Z;2045953371;8.7120692;40.0117586
BAULADU;ORISTANO;Sardegna;Nuraghe Mura Figus;2013;2013-08-31T11:22:04Z;2025571479;8.6968301;40.0262545
BAULADU;ORISTANO;Sardegna;Nuraghe Mura Prochilis;2013;2013-08-31T11:22:04Z;2025546793;8.6790848;40.0230213
BAULADU;ORISTANO;Sardegna;Nuraghe San Lorenzo;2013;2013-08-31T11:22:04Z;2025417277;8.6699027;40.0192558
BAULADU;ORISTANO;Sardegna;Nuraghe Santa Barbara;2013;2013-08-31T11:22:04Z;2025442706;8.6757609;40.0078042999999
BAULADU;ORISTANO;Sardegna;Nuraghe Santa Marienas;2013;2013-08-31T11:22:04Z;2049009537;8.66713309999999;40.0305737999999
BAULADU;ORISTANO;Sardegna;Nuraghe Santa Vittoria;2013;2013-08-31T11:22:04Z;2025444852;8.6745142;40.0163986
BAULADU;ORISTANO;Sardegna;Nuraghe Santu Ainzu;2013;2013-08-31T11:22:04Z;2049037993;8.6666157;40.0352278
BAULADU;ORISTANO;Sardegna;Nuraghe Sa Rundini;2013;2013-08-31T11:22:04Z;2049097095;8.69000469999999;40.0381274
BAULADU;ORISTANO;Sardegna;Nuraghe Urasa;2013;2013-08-31T11:22:05Z;2045938201;8.7092614;40.0162228
BAULADU;ORISTANO;Sardegna;Nuraghe Zeurras;2013;2013-08-31T11:22:05Z;2045931129;8.69585039999999;40.0131045999999
BAULADU;ORISTANO;Sardegna;Nuraghe Zinnuri;2013;2013-08-31T11:22:05Z;2025635218;8.6881844;40.0058853
BAULADU;ORISTANO;Sardegna;Nuraghe Zirighidanu;2013;2013-08-31T11:22:05Z;2025647982;8.7040852;40.0361762
BAULADU;ORISTANO;Sardegna;Tomba dei Giganti Zirighidanu;2013;2013-08-31T11:22:05Z;2049097091;8.7009469;40.0366672999999
BONARCADO;ORISTANO;Sardegna;Ponte romano, Bonarcado;2014;2014-05-30T23:10:51Z;2890075991;8.66559769999999;40.0983918
BORONEDDU;ORISTANO;Sardegna;Nuraghe;2016;2016-01-15T10:40:40Z;3947681071;8.8671609;40.1058065
CABRAS;ORISTANO;Sardegna;;2012;2012-07-29T09:55:41Z;1842473275;8.4389932;39.8787691
CABRAS;ORISTANO;Sardegna;Cava di Arenaria;2013;2013-01-29T11:16:40Z;2133554206;8.39628349999999;39.9089847999999
CABRAS;ORISTANO;Sardegna;Cava di Arenaria;2014;2014-03-23T21:59:32Z;2133554431;8.396884;39.9095117
CABRAS;ORISTANO;Sardegna;Nuraghe;2012;2012-07-05T17:00:56Z;871835592;8.3069597;39.9892552
CABRAS;ORISTANO;Sardegna;Nuraghe;2013;2013-08-29T15:35:07Z;2133917309;8.4135119;39.8989303
CABRAS;ORISTANO;Sardegna;Nuraghe Aingia Corruda;2013;2013-11-16T18:45:33Z;2133960780;8.43851549999999;39.9099506
CABRAS;ORISTANO;Sardegna;Nuraghe Maimoni;2013;2013-11-16T18:45:35Z;2133940535;8.4029387;39.9110534
CUGLIERI;ORISTANO;Sardegna;;2014;2014-08-10T20:59:51Z;3009338060;8.5043617;40.1603865
CUGLIERI;ORISTANO;Sardegna;Nuraghe Appara;2013;2013-04-28T15:55:11Z;1314975659;8.4989291;40.1252068
CUGLIERI;ORISTANO;Sardegna;Nuraghe Badu Campana;2013;2013-12-23T21:51:01Z;2592082572;8.4795677;40.1578637
CUGLIERI;ORISTANO;Sardegna;Nuraghe Coduleddu;2013;2013-04-28T15:55:11Z;1314976345;8.4826244;40.1314264
CUGLIERI;ORISTANO;Sardegna;Nuraghe Cornus;2015;2015-10-18T17:15:18Z;2592082574;8.4980513;40.0866140999999
CUGLIERI;ORISTANO;Sardegna;Nuraghe Oraggiana;2014;2014-08-10T20:59:51Z;3009338057;8.4853164;40.1585109999999
CUGLIERI;ORISTANO;Sardegna;Nuraghe Orassale;2013;2013-12-23T21:51:01Z;2592082583;8.4711053;40.1518899
CUGLIERI;ORISTANO;Sardegna;Nuraghe Oratanda;2013;2013-12-23T21:51:02Z;2592082584;8.5024686;40.1750966999999
CUGLIERI;ORISTANO;Sardegna;Nuraghe Oratiddo;2013;2013-04-28T15:55:11Z;1289073510;8.49063909999999;40.1354541999999
CUGLIERI;ORISTANO;Sardegna;Nuraghe Padru Maggiore;2014;2014-08-10T20:59:51Z;3009338058;8.52877709999999;40.1785698999999
CUGLIERI;ORISTANO;Sardegna;Nuraghe Rosario;2015;2015-10-18T17:17:17Z;3791725993;8.5320015;40.1474116999999
CUGLIERI;ORISTANO;Sardegna;Nuraghe Teuladu;2013;2013-12-23T21:51:02Z;2592082590;8.4746603;40.1757643999999
CUGLIERI;ORISTANO;Sardegna;Nuraghe Zorgia e Cogu;2013;2013-12-23T21:51:02Z;2592082594;8.48634659999999;40.1781768
FORDONGIANUS;ORISTANO;Sardegna;Area archeologica di Su Casteddu Ecciu;2013;2013-12-02T00:19:09Z;2560765403;8.7859164;40.0094376999999
FORDONGIANUS;ORISTANO;Sardegna;Domus de janas of Is Domigheddas;2013;2013-12-01T23:59:12Z;2560756625;8.8153448;39.9857206
FORDONGIANUS;ORISTANO;Sardegna;Nuraghe Santa Maria ?e Lodduo;2014;2014-03-09T18:38:09Z;2560755763;8.8367435;39.9766528999999
GHILARZA;ORISTANO;Sardegna;Nuraghe Cunzola II;2016;2016-01-07T00:52:58Z;3931466339;8.8518678;40.0957252999999
GHILARZA;ORISTANO;Sardegna;Nuraghe Meddaris;2016;2016-02-19T13:46:45Z;4013480622;8.8567491;40.0971318
MASULLAS;ORISTANO;Sardegna;N.ghe de Preidis;2015;2015-02-06T11:07:01Z;3333928327;8.745326;39.7247284999999
MASULLAS;ORISTANO;Sardegna;Nuraghe Mustazzori;2014;2014-03-09T18:38:07Z;2680893077;8.7419601;39.6963458
MOGORELLA;ORISTANO;Sardegna;Nuraghe Cuccuru;2014;2014-03-09T18:38:06Z;2560654654;8.8566616;39.8744461
MOGORELLA;ORISTANO;Sardegna;Nuraghe Luas;2014;2014-03-09T18:38:06Z;2560651767;8.87684649999999;39.8812849999999
MOGORELLA;ORISTANO;Sardegna;Nuraghe Ruina Tassa;2014;2014-03-09T18:38:09Z;2560651790;8.8639022;39.8834378999999
MOGORO;ORISTANO;Sardegna;Nuraghe Arrazzu;2014;2014-03-09T18:38:05Z;2688331748;8.7293192;39.6778450999999
MOGORO;ORISTANO;Sardegna;Nuraghe Is Carrelis;2014;2014-03-09T18:38:06Z;2688331746;8.7439453;39.6823764
MOGORO;ORISTANO;Sardegna;Nuraghe Mudegu;2014;2014-03-09T18:38:07Z;2667274423;8.7387362;39.6710246
MOGORO;ORISTANO;Sardegna;Nuraghe Nuraxis;2014;2014-03-09T18:38:07Z;2688340443;8.7295827;39.6533677999999
MOGORO;ORISTANO;Sardegna;Nuraghe Nuraxis;2014;2014-03-09T18:38:08Z;2688340447;8.7316617;39.6536412999999
MOGORO;ORISTANO;Sardegna;Nuraghe Pala Merenzia;2014;2014-03-09T18:38:08Z;2688331754;8.77757199999999;39.6617681999999
MOGORO;ORISTANO;Sardegna;Nuraghe Pauli Siccau;2014;2014-03-09T18:38:08Z;2688347287;8.75749989999999;39.6514767999999
MOGORO;ORISTANO;Sardegna;Nuraghe Pranu Ollastu;2014;2014-03-09T18:38:09Z;2680893081;8.7451086;39.6895833999999
MOGORO;ORISTANO;Sardegna;Nuraghe Sa Corona Manna;2014;2014-03-09T18:38:09Z;2688331750;8.7432306;39.6740226
MOGORO;ORISTANO;Sardegna;Nuraghe Serra Muru;2014;2014-03-09T18:38:09Z;2688331747;8.7457248;39.6850805999999
MOGORO;ORISTANO;Sardegna;Nuraghe Serra Sa Furca;2014;2014-03-09T18:38:09Z;2688331753;8.714736;39.6678982999999
MOGORO;ORISTANO;Sardegna;Nuraghe Siaxi;2014;2014-03-09T18:38:10Z;2668616084;8.7777676;39.6756208999999
MOGORO;ORISTANO;Sardegna;Nuraghe Su Boi;2014;2014-03-09T18:38:10Z;2688331749;8.73729649999999;39.6738288
MOGORO;ORISTANO;Sardegna;Nuraxi nieddu;2014;2014-02-12T13:34:34Z;2668616128;8.779548;39.669502
MOGORO;ORISTANO;Sardegna;Rovine di Bonorcili;2014;2014-02-12T16:59:23Z;2669006210;8.71648489999999;39.6642581999999
MORGONGIORI;ORISTANO;Sardegna;Nuraghe Su Trunku de is Pillonis;2015;2015-10-11T14:13:41Z;3626094828;8.7686835;39.7513827
MORGONGIORI;ORISTANO;Sardegna;Prabanta Menhir;2014;2014-11-28T17:48:34Z;3209430430;8.7984118;39.7500616
NARBOLIA;ORISTANO;Sardegna;Nuraghe Accas;2013;2013-12-23T21:51:01Z;2592082570;8.5601699;40.0363978
NARBOLIA;ORISTANO;Sardegna;Nuraghe Araganzola;2014;2014-03-09T18:38:05Z;2560861756;8.5326014;40.0295192999999
NARBOLIA;ORISTANO;Sardegna;Nuraghe Aresti;2013;2013-12-23T21:51:01Z;2592082571;8.5861747;40.0624462999999
NARBOLIA;ORISTANO;Sardegna;Nuraghe Coronas or Crabazzeddu;2014;2014-03-09T18:38:06Z;2560861286;8.539885;40.0379465999999
NARBOLIA;ORISTANO;Sardegna;Nuraghe Craccarosu;2013;2013-12-23T21:51:01Z;2592082575;8.5895229;40.0470773999999
NARBOLIA;ORISTANO;Sardegna;Nuraghe Cuccuru S'Eremita;2014;2014-03-09T18:38:06Z;2560861626;8.5363565;40.0350273999999
NARBOLIA;ORISTANO;Sardegna;Nuraghe Niu 'e Crobu;2013;2013-12-23T21:51:08Z;2560860767;8.54950159999999;40.0471253999999
NARBOLIA;ORISTANO;Sardegna;Nuraghe Perdighisi;2014;2014-03-09T18:38:08Z;2560859459;8.5189168;40.0580427
NARBOLIA;ORISTANO;Sardegna;Nuraghe Scala Quaddus;2014;2014-03-09T18:38:09Z;2560860354;8.5573797;40.0507235999999
NARBOLIA;ORISTANO;Sardegna;Nuraghe Scala Quaddus II;2014;2014-03-09T18:38:09Z;2560860509;8.5558575;40.0493324999999
NARBOLIA;ORISTANO;Sardegna;Nuraghe Zoddias;2013;2013-11-16T18:45:37Z;2534931038;8.52813959999999;40.0300070999999
NARBOLIA;ORISTANO;Sardegna;Tomba dei giganti - Campu Darè;2013;2013-11-16T13:13:34Z;2534922800;8.5524658;40.0422238
NARBOLIA;ORISTANO;Sardegna;Tomba di giganti Procus;2013;2013-12-02T04:56:08Z;2560861232;8.548641;40.0375287
OLLASTRA;ORISTANO;Sardegna;Nuraghe Accasa;2015;2015-02-22T07:47:35Z;3365352932;8.74363269999999;39.9575956999999
OLLASTRA;ORISTANO;Sardegna;Nuraghe Su Pedru;2015;2015-02-22T07:47:35Z;3365352933;8.76647829999999;39.9493331999999
PAULILATINO;ORISTANO;Sardegna;;2015;2015-02-22T16:34:24Z;3366290788;8.75723799999999;40.0362119999999
PAULILATINO;ORISTANO;Sardegna;capanna cirocolare nuragica;2012;2012-12-11T17:22:51Z;2061913455;8.72885239999999;40.0601351999999
PAULILATINO;ORISTANO;Sardegna;Nuraghe Galla;2014;2014-03-09T18:38:06Z;2560839332;8.7720239;40.0501028999999
PAULILATINO;ORISTANO;Sardegna;Nuraghe Mura Mandra;2014;2014-03-09T18:38:07Z;2560843169;8.72401769999999;40.0598835999999
PAULILATINO;ORISTANO;Sardegna;Nuraghe Mura Olia;2014;2014-03-09T18:38:07Z;2560839888;8.7943694;40.0445262
PAULILATINO;ORISTANO;Sardegna;Nuraghe Perdosu;2014;2014-03-09T18:38:08Z;2560843481;8.73156009999999;40.0570012
PAULILATINO;ORISTANO;Sardegna;Nuraghe S'Arrerosos;2014;2014-03-09T18:38:09Z;2560770413;8.7747101;40.0193946999999
PAULILATINO;ORISTANO;Sardegna;Nuraghe Sos Olieddas;2014;2014-03-09T18:38:10Z;2560839331;8.7688079;40.0474132
PAULILATINO;ORISTANO;Sardegna;Pardulette nuragic settlement;2013;2013-12-02T03:46:40Z;2560843168;8.741267;40.0692501999999
PAULILATINO;ORISTANO;Sardegna;Tomba dei giganti;2012;2012-12-11T17:22:17Z;2061912574;8.7288417;40.0600098999999
PAULILATINO;ORISTANO;Sardegna;Tomba dei Giganti Mura Cuada;2014;2014-05-04T10:53:32Z;2835512148;8.71713729999999;40.0399706999999
RUINAS;ORISTANO;Sardegna;menhir badugià;2013;2013-12-01T22:15:46Z;2560651725;8.89108369999999;39.8799883
SAMUGHEO;ORISTANO;Sardegna;Nuraghe Carruggiu;2014;2014-03-09T18:38:05Z;2560692256;8.8884887;39.9533735999999
SAMUGHEO;ORISTANO;Sardegna;Nuraghe Mura Maere;2014;2014-03-09T18:38:07Z;2560689456;8.9274022;39.9461439999999
SAMUGHEO;ORISTANO;Sardegna;Nuraghe Nugreo;2014;2014-03-09T18:38:07Z;2560689927;8.92638829999999;39.9570498
SAMUGHEO;ORISTANO;Sardegna;Nuraghe Pirarba;2014;2014-03-09T18:38:08Z;2560689455;8.9206054;39.94257
SAMUGHEO;ORISTANO;Sardegna;Tomba di giganti di Paule Luturru;2013;2013-12-01T22:42:11Z;2560680508;8.91281629999999;39.9368221
VILLA SANT'ANTONIO;ORISTANO;Sardegna;domus de janas;2013;2013-12-01T22:32:33Z;2560670975;8.90296189999999;39.8738676999999
VILLA SANT'ANTONIO;ORISTANO;Sardegna;Domus de janas di Is Forrus;2013;2013-12-01T22:32:33Z;2560670976;8.9051318;39.8759137999999
VILLA SANT'ANTONIO;ORISTANO;Sardegna;Menhir di Monte Cuccuru Tondu o Corru Tundu;2013;2013-12-01T22:32:33Z;2560670974;8.9013311;39.8758417
VILLA SANT'ANTONIO;ORISTANO;Sardegna;Menhir di Tuttiricchiu;2013;2013-12-01T22:09:09Z;2560646977;8.8935641;39.8754043
VILLA SANT'ANTONIO;ORISTANO;Sardegna;Nuraghe Crannaiou;2014;2014-03-09T18:38:06Z;2560670988;8.90759669999999;39.8631791999999
VILLA SANT'ANTONIO;ORISTANO;Sardegna;Nuraghe Perra;2014;2014-03-09T18:38:08Z;2560657004;8.8873729;39.8718359
SANTU LUSSURGIU;ORISTANO;Sardegna;Nuraghe Mura Lavros;2015;2015-10-30T08:21:33Z;3809610719;8.6748771;40.1259651
SAN VERO MILIS;ORISTANO;Sardegna;Nuraghe s'Urachi 'e Mesu;2014;2014-03-09T18:38:10Z;2537185027;8.5614129;40.0163405999999
SCANO DI MONTIFERRO;ORISTANO;Sardegna;Domus de janas Abbauddi I;2014;2014-03-16T19:28:07Z;2721834417;8.6031305;40.2270517999999
SCANO DI MONTIFERRO;ORISTANO;Sardegna;Domus de janas Abbauddi II;2014;2014-03-16T19:25:21Z;2721824598;8.60276099999999;40.2262214
SCANO DI MONTIFERRO;ORISTANO;Sardegna;Nuraghe Lobos;2014;2014-03-16T18:54:08Z;2592082580;8.5613244;40.2320378
SCANO DI MONTIFERRO;ORISTANO;Sardegna;Nuraghe Musu 'e Rios;2016;2016-01-07T05:09:25Z;3931577752;8.5941303;40.2345631999999
SCANO DI MONTIFERRO;ORISTANO;Sardegna;Nuraghe Sulù;2014;2014-03-16T19:20:09Z;2721803087;8.61193789999999;40.2247009
SCANO DI MONTIFERRO;ORISTANO;Sardegna;Tomba dei giganti di Pedras Doladas;2014;2014-07-19T12:30:13Z;2721803067;8.6139624;40.2163304999999
SEDILO;ORISTANO;Sardegna;Domus de janas;2015;2015-02-21T09:50:21Z;3363008943;8.9009137;40.1577991999999
SEDILO;ORISTANO;Sardegna;Domus de janas;2015;2015-02-21T09:50:21Z;3363008944;8.9013189;40.1579953
SEDILO;ORISTANO;Sardegna;Domus de janas;2015;2015-02-21T09:50:22Z;3363008945;8.90184389999999;40.1581362
SEDILO;ORISTANO;Sardegna;Domus de janas;2015;2015-02-21T09:50:22Z;3363008946;8.9014442;40.1582987999999
SEDILO;ORISTANO;Sardegna;Domus de janas;2015;2015-02-21T09:50:22Z;3363008947;8.9021262;40.1583407999999
SEDILO;ORISTANO;Sardegna;Domus de janas;2015;2015-02-21T09:50:22Z;3363008948;8.9017934;40.1590361
SEDILO;ORISTANO;Sardegna;Domus de janas;2015;2015-02-21T09:50:22Z;3363008949;8.902238;40.1590995
SEDILO;ORISTANO;Sardegna;Domus de janas;2015;2015-02-21T09:50:22Z;3363008950;8.90256759999999;40.1592881999999
SEDILO;ORISTANO;Sardegna;Domus de janas;2015;2015-02-21T09:50:22Z;3363008951;8.9019701;40.1593246999999
SEDILO;ORISTANO;Sardegna;Domus de janas;2015;2015-02-21T09:50:22Z;3363008952;8.90276839999999;40.1595979
SEDILO;ORISTANO;Sardegna;Domus de janas;2015;2015-02-21T09:50:22Z;3363008953;8.90231009999999;40.1596036999999
SEDILO;ORISTANO;Sardegna;Domus de janas;2015;2015-02-21T09:50:22Z;3363008954;8.9027191;40.159789
SEDILO;ORISTANO;Sardegna;Domus de Janas;2016;2016-02-21T18:28:46Z;4018288789;8.97937379999999;40.1616409
