Comune;Provincia;Regione;Nome;Anno inserimento;Data e ora inserimento;Identificatore in OpenStreetMap;Longitudine;Latitudine
LUCERA;FOGGIA;Puglia;Porta Foggia;2009;2009-05-30T11:43:59Z;403552063;153.383.951;415.055.097.999.999
LUCERA;FOGGIA;Puglia;Porta Troia;2013;2013-08-30T14:36:50Z;403552056;153.341.768;415.057.261.999.999
LUCERA;FOGGIA;Puglia;Quercia secolare;2015;2015-10-06T21:05:03Z;440936691;153.047.286;415.264.596
MONTE SANT'ANGELO;FOGGIA;Puglia;Masseria fortificata;2009;2009-10-14T20:59:01Z;530850127;159.622.487;416.743.512.999.999
MONTE SANT'ANGELO;FOGGIA;Puglia;Tasso dell'Ispettore;2010;2010-04-01T17:43:59Z;530863119;15.982.259;418.062.364
PESCHICI;FOGGIA;Puglia;Trabucco;2015;2015-07-02T07:08:32Z;3630681356;160.779.356;41.941.561
PESCHICI;FOGGIA;Puglia;Trabucco;2015;2015-07-16T16:28:41Z;3654550137;160.722.992;419.455.232.999.999
SAN MARCO IN LAMIS;FOGGIA;Puglia;Museo paleontologico dei Dinosauri;2013;2013-09-21T15:25:34Z;1163776879;156.521.282;417.065.182.999.999
STORNARA;FOGGIA;Puglia;Torre dei Gesuiti;2014;2014-02-03T20:44:41Z;2652447509;157.675.056.999.999;412.887.798
ALTAMURA;CITTA' METROPOLITANA DI BARI;Puglia;Centro Visita Uomo di Altamura;2013;2013-08-01T03:34:51Z;1824011767;165.812.297.999.999;408.650.041
BARI;CITTA' METROPOLITANA DI BARI;Puglia;Porto Romano;2015;2015-10-06T11:41:16Z;347425814;168.715.486;411.296.526
CASTELLANA GROTTE;CITTA' METROPOLITANA DI BARI;Puglia;Grotte di Castellana;2014;2014-08-14T11:54:06Z;309296269;171.490.429;408.762.023
MOLFETTA;CITTA' METROPOLITANA DI BARI;Puglia;Bagnomatto;2009;2009-07-26T22:07:38Z;448693838;165.518.216;412.123.460.999.999
MOLFETTA;CITTA' METROPOLITANA DI BARI;Puglia;Carosello;2009;2009-07-26T22:07:37Z;448711365;165.515.548;41.213.011
MOLFETTA;CITTA' METROPOLITANA DI BARI;Puglia;Girabugia;2009;2009-07-26T22:07:37Z;448711373;165.519.311.999.999;412.137.379.999.999
MOLFETTA;CITTA' METROPOLITANA DI BARI;Puglia;Granteatro;2010;2010-08-01T18:04:00Z;448711358;165.527.842.999.999;412.120.377.999.999
MOLFETTA;CITTA' METROPOLITANA DI BARI;Puglia;Kappao;2009;2009-07-26T22:07:37Z;448711357;165.523.595;412.122.479
MOLFETTA;CITTA' METROPOLITANA DI BARI;Puglia;Mangiabiglie;2009;2009-07-26T22:07:37Z;448711371;165.513.307.999.999;412.136.101.999.999
MOLFETTA;CITTA' METROPOLITANA DI BARI;Puglia;Per Bacco!;2009;2009-07-26T22:07:37Z;448711359;165.530.872;412.125.082
MOLFETTA;CITTA' METROPOLITANA DI BARI;Puglia;Scatola Magica;2010;2010-08-01T18:03:46Z;842254979;16.552.993;412.128.258.999.999
MOLFETTA;CITTA' METROPOLITANA DI BARI;Puglia;Senzafiato;2009;2009-07-26T22:07:38Z;448693835;165.515.374.999.999;412.124.384
MOLFETTA;CITTA' METROPOLITANA DI BARI;Puglia;Spaccatempo;2009;2009-07-26T22:07:37Z;448711369;165.521.819.999.999;412.129.807.999.999
MOLFETTA;CITTA' METROPOLITANA DI BARI;Puglia;Strozzagorgo;2009;2009-07-26T22:07:37Z;448711367;165.520.183;412.130.514.999.999
MOLFETTA;CITTA' METROPOLITANA DI BARI;Puglia;Tiratisu;2009;2009-07-26T22:07:37Z;448711362;1.655.189;412.128.407
MOLFETTA;CITTA' METROPOLITANA DI BARI;Puglia;Tritatutto;2009;2009-07-26T22:07:37Z;448711360;165.520.153;412.126.592.999.999
MOLFETTA;CITTA' METROPOLITANA DI BARI;Puglia;Viavai;2009;2009-07-26T22:07:36Z;448711356;16.552.329;412.124.286
MOLFETTA;CITTA' METROPOLITANA DI BARI;Puglia;Volapiano;2009;2009-07-26T22:07:37Z;448711364;165.517.791.999.999;412.128.745.999.999
MONOPOLI;CITTA' METROPOLITANA DI BARI;Puglia;Cripta rupestre Madonna del soccorso;2015;2015-04-10T20:17:30Z;2419390254;173.024.115.999.999;409.515.818
MONOPOLI;CITTA' METROPOLITANA DI BARI;Puglia;Ospedale Gerolosomitano (1292);2016;2016-01-23T12:05:45Z;3961361067;17.305.757;409.516.147
POLIGNANO A MARE;CITTA' METROPOLITANA DI BARI;Puglia;Complesso monastico Abbazia di San Vito;2015;2015-06-08T10:16:47Z;3580216093;171.921.959;410.133.186.999.999
POLIGNANO A MARE;CITTA' METROPOLITANA DI BARI;Puglia;Grotta Palazzese;2013;2013-05-06T13:54:58Z;773307698;172.209.968;409.959.248.999.999
POLIGNANO A MARE;CITTA' METROPOLITANA DI BARI;Puglia;sudCore;2010;2010-08-26T09:01:56Z;880318949;171.624.647.999.999;410.301.284
POLIGNANO A MARE;CITTA' METROPOLITANA DI BARI;Puglia;Torre Incina;2012;2012-07-11T09:22:29Z;411628113;17.257.909;409.791.323
RUTIGLIANO;CITTA' METROPOLITANA DI BARI;Puglia;Azetium;2012;2012-12-19T09:40:05Z;2074310624;170.185.822.999.999;410.300.791
TERLIZZI;CITTA' METROPOLITANA DI BARI;Puglia;Cannone;2011;2011-04-19T07:21:32Z;370579842;165.530.429.999.999;411.307.316.999.999
TERLIZZI;CITTA' METROPOLITANA DI BARI;Puglia;Palazzo Schettini;2009;2009-06-26T18:38:53Z;347426761;165.405.085;411.287.623.999.999
TRIGGIANO;CITTA' METROPOLITANA DI BARI;Puglia;;2011;2011-03-15T15:33:12Z;1203176411;169.207.788.999.999;410.637.637
BRINDISI;BRINDISI;Puglia;Colonne Romane Terminali Via Appia;2014;2014-12-07T19:28:55Z;2714492696;179.467.353;406.411.191.999.999
CAROVIGNO;BRINDISI;Puglia;Ulivo del Crocifisso;2015;2015-09-18T18:15:10Z;3749551908;177.620.571;407.002.950.999.999
FASANO;BRINDISI;Puglia;Cinema 4D;2012;2012-08-17T16:16:27Z;1870278319;173.409.419.999.999;40.832.504
FASANO;BRINDISI;Puglia;Leoni;2012;2012-08-17T13:48:10Z;1870137895;173.381.514.999.999;40.833.216
FASANO;BRINDISI;Puglia;Macachi;2012;2012-08-17T13:48:10Z;1870137900;173.345.924.999.999;408.353.657.999.999
FASANO;BRINDISI;Puglia;Maxi Scooters - Autoscontro;2012;2012-08-17T14:30:21Z;1870182614;1.734.005;408.322.520.999.999
FASANO;BRINDISI;Puglia;Mostra di arti e mestieri antichi, mostra della;2012;2012-08-17T16:16:27Z;1870278320;173.407.476;408.323.595
FASANO;BRINDISI;Puglia;Mufloni;2012;2012-08-17T14:30:21Z;1870182619;173.349.490.999.999;408.334.444.999.999
FASANO;BRINDISI;Puglia;Orsi dal collare;2012;2012-08-17T13:48:10Z;1870137904;173.340.181;408.360.057
FASANO;BRINDISI;Puglia;Realtà Virtuale Venturer;2012;2012-08-17T14:30:21Z;1870182622;173.398.746;408.321.581
FASANO;BRINDISI;Puglia;Recinto di ambientamento;2012;2012-08-17T14:30:21Z;1870182626;1.733.511;408.331.573.999.999
FASANO;BRINDISI;Puglia;Self service;2012;2012-08-17T14:30:21Z;1870182629;173.392.188.999.999;408.309.017.999.999
FASANO;BRINDISI;Puglia;Teatro fantasy;2012;2012-08-17T16:16:27Z;1870278321;173.411.236;408.323.681.999.999
FASANO;BRINDISI;Puglia;Tigri;2012;2012-08-17T13:48:11Z;1870137907;173.333.309;408.352.093
CUTROFIANO;LECCE;Puglia;;2010;2010-08-27T21:57:31Z;883494364;182.042.247.999.999;401.270.529.999.999
GALATINA;LECCE;Puglia;;2013;2013-02-25T13:45:16Z;2173366472;181.722.667;401.727.899.999.999
GUAGNANO;LECCE;Puglia;Eremo di Vincent Brunetti;2013;2013-10-24T22:53:44Z;2507791170;179.394.284;403.934.371
LECCE;LECCE;Puglia;Palazzo Turrisi - Palumbo;2014;2014-11-09T15:23:48Z;3037447941;181.685;403.510.585
MELENDUGNO;LECCE;Puglia;Madonnina;2015;2015-10-05T13:01:56Z;871797042;184.293.422;402.853.686.999.999
NARDO';LECCE;Puglia;Il Quattro Colonne;2010;2010-08-17T19:02:45Z;865131491;179.971.439;401.251.692
SAN CESARIO DI LECCE;LECCE;Puglia;Palazzo Ducale;2014;2014-08-16T15:22:04Z;3020483276;181.602.071;403.027.919
TRICASE;LECCE;Puglia;Quercia Vallonea;2015;2015-12-26T23:12:25Z;2139945966;183.789.289.999.999;399.278.294
MARATEA;POTENZA;Basilicata;Cristo Redentore;2015;2015-08-27T19:45:31Z;1244220793;157.211.228;399.877.125
MARATEA;POTENZA;Basilicata;Grotta delle Meraviglie;2013;2013-07-10T08:00:59Z;2379834411;157.282.747.999.999;399.701.797.999.999
MELFI;POTENZA;Basilicata;Masseria Fortificata di Leonessa - sec. XIII;2015;2015-01-25T15:50:27Z;3309918332;156.038.985;410.771.115
RAPOLLA;POTENZA;Basilicata;Case rupestri;2010;2010-04-06T23:03:20Z;687119045;157.305.367;409.898.837
VENOSA;POTENZA;Basilicata;;2009;2009-11-13T02:15:32Z;562015223;158.084.705;409.826.468.999.999
VENOSA;POTENZA;Basilicata;Case rupestri;2010;2010-04-06T23:03:23Z;687119329;157.595.195;409.837.113
VENOSA;POTENZA;Basilicata;Case rupestri;2010;2010-04-06T23:03:27Z;687119533;157.898.954;409.753.903
MATERA;MATERA;Basilicata;;2013;2013-10-25T13:24:56Z;304848354;166.176.542;40.663.893
MATERA;MATERA;Basilicata;Cristo La Gravinella;2013;2013-03-16T17:00:02Z;2204988542;165.928.147.999.999;406.823.241.999.999
MATERA;MATERA;Basilicata;San Nicola all'Ofra;2013;2013-12-24T18:16:38Z;2511270027;166.351.704;406.405.783
MATERA;MATERA;Basilicata;Sassi;2013;2013-10-20T19:00:54Z;371184557;166.093.563.999.999;406.703.283
MATERA;MATERA;Basilicata;Sassi di Matera;2013;2013-04-24T16:06:24Z;2279682700;166.115.606.999.999;406.660.560.999.999
CELICO;COSENZA;Calabria;Serra della Guardia;2012;2012-07-11T18:11:14Z;1806209352;164.120.254;393.870.525
CORIGLIANO CALABRO;COSENZA;Calabria;Castello di Corigliano Calabro;2014;2014-11-11T15:17:17Z;3181103272;165.172.336.999.999;395.965.508.999.999
LONGOBARDI;COSENZA;Calabria;La Rupe;2015;2015-06-02T16:04:38Z;3566486185;160.870.922.999.999;39.202.651
SAN MARCO ARGENTANO;COSENZA;Calabria;Torre Normanna;2015;2015-05-26T07:29:21Z;3546301193;161.195.349;395.556.922.999.999
SAN NICOLA ARCELLA;COSENZA;Calabria;Arcomagno;2011;2011-08-26T15:41:06Z;469759115;157.916.449;398.549.835
SPEZZANO DELLA SILA;COSENZA;Calabria;Parco Nazionale della Sila;2011;2011-08-29T14:35:08Z;1417169217;165.474.317;3.938.524
GIRIFALCO;CATANZARO;Calabria;Amphitheater;2012;2012-01-16T12:05:45Z;1592653536;164.276.041;388.210.138
SQUILLACE;CATANZARO;Calabria;Ponte del Diavolo;2014;2014-07-13T17:07:45Z;2702239222;165.166.347.999.999;387.870.204
STALETTI;CATANZARO;Calabria;San Martino di Copanello;2013;2013-06-15T16:27:53Z;2331457228;165.703.558.999.999;387.601.743
LAMEZIA TERME;CATANZARO;Calabria;Locomotiva d'epoca;2014;2014-11-09T17:44:40Z;3177365909;162.541.368.999.999;389.199.867
SANT'EUFEMIA D'ASPROMONTE;CITTA' METROPOLITANA DI REGGIO CALABRIA;Calabria;Albero di Garibaldi;2015;2015-07-29T16:31:48Z;3672122767;158.571.144;382.019.426
CALATAFIMI;TRAPANI;Sicilia;La Porta di Valle;2014;2014-09-30T20:09:27Z;459464142;128.371.067;379.401.202
CALATAFIMI;TRAPANI;Sicilia;Piazza di Onasus;2009;2009-08-06T17:24:24Z;457134663;12.842.378;379.394.366
CALATAFIMI;TRAPANI;Sicilia;Strada Monumentale;2009;2009-08-06T17:24:24Z;457134661;128.422.864;379.394.707
CALATAFIMI;TRAPANI;Sicilia;Terrazza superiore del Buleuterio;2009;2009-08-05T21:29:12Z;457134831;128.420.556;379.398.474.999.999
MAZARA DEL VALLO;TRAPANI;Sicilia;;2009;2009-08-04T21:16:46Z;456383737;126.520.924;375.765.019.999.999
MAZARA DEL VALLO;TRAPANI;Sicilia;San Vito;2011;2011-02-24T08:52:06Z;506215856;125.901.742.999.999;376.514.177
PANTELLERIA;TRAPANI;Sicilia;;2016;2016-01-06T22:18:24Z;3931286747;119.982.083.999.999;367.609.909.999.999
PANTELLERIA;TRAPANI;Sicilia;;2016;2016-01-06T22:18:24Z;3931286749;119.984.825;367.611.362
PANTELLERIA;TRAPANI;Sicilia;;2016;2016-01-06T22:18:24Z;3931286750;119.981.636;367.671.970.999.999
PANTELLERIA;TRAPANI;Sicilia;Arco dell'elefante;2010;2010-07-11T18:17:20Z;88000245;120.535.730.999.999;367.928.981
PANTELLERIA;TRAPANI;Sicilia;Favara;2010;2010-07-13T05:59:52Z;814625323;119.943.328;367.894.008.999.999
PANTELLERIA;TRAPANI;Sicilia;Favara grande;2010;2010-07-13T06:00:17Z;814626002;120.012.209.999.999;367.675.649
PANTELLERIA;TRAPANI;Sicilia;Gibbiuna;2016;2016-01-04T22:47:54Z;2468993005;120.242.892;36.770.381
PANTELLERIA;TRAPANI;Sicilia;Grotta del bagno asciutto;2016;2016-01-06T22:06:37Z;446296463;119.851.063.999.999;367.766.285
PANTELLERIA;TRAPANI;Sicilia;Grotta di Sataria;2016;2016-01-05T22:46:50Z;814626027;119.515.664;367.837.669.999.999
PANTELLERIA;TRAPANI;Sicilia;Hot spring;2010;2010-07-13T06:00:02Z;814625685;120.269.469;368.112.647.999.999
PANTELLERIA;TRAPANI;Sicilia;Hot springs;2010;2010-07-13T06:16:33Z;814645561;119.847.394;368.148.229
PANTELLERIA;TRAPANI;Sicilia;Martingana;2010;2010-07-11T18:16:52Z;811995702;12.040.704;367.449.385
PANTELLERIA;TRAPANI;Sicilia;Punta di Nikà;2010;2010-07-13T06:00:13Z;814625920;119.852.746;367.447.706.999.999
SAN VITO LO CAPO;TRAPANI;Sicilia;"Imbarco Gita Disabili Catamarano """"Buenavida""""";2013;2013-11-06T16:11:39Z;2522318665;12.733.722;38.180.191
CORLEONE;CITTA' METROPOLITANA DI PALERMO;Sicilia;Gole del Drago;2014;2014-11-29T17:36:55Z;2619452651;133.026.249;378.628.313.999.999
GODRANO;CITTA' METROPOLITANA DI PALERMO;Sicilia;Pulpito del Re;2014;2014-07-20T09:51:50Z;2970636362;134.002.053;37.881.601
GRATTERI;CITTA' METROPOLITANA DI PALERMO;Sicilia;Abazia di San Giorgio;2015;2015-12-11T18:55:34Z;2430892657;139.637.806;379.529.037
GRATTERI;CITTA' METROPOLITANA DI PALERMO;Sicilia;Grotta Grattara;2014;2014-06-21T11:12:12Z;2430898977;139.734.107;37.960.805
PALAZZO ADRIANO;CITTA' METROPOLITANA DI PALERMO;Sicilia;Piaetra dei Saraceni;2013;2013-12-05T11:11:32Z;2566099340;133.586.680.999.999;376.698.753
PALERMO;CITTA' METROPOLITANA DI PALERMO;Sicilia;;2015;2015-09-10T12:34:41Z;3737388525;13.360.054;38.114.955
PALERMO;CITTA' METROPOLITANA DI PALERMO;Sicilia;Albergo Delle Povere;2015;2015-12-01T08:53:24Z;948336721;133.459.154;381.094.945.999.999
CESARO';CITTA' METROPOLITANA DI MESSINA;Sicilia;Acerone di Monte Soro;2013;2013-10-28T09:14:47Z;1506501664;146.911.641.999.999;379.315.003.999.999
FIUMEDINISI;CITTA' METROPOLITANA DI MESSINA;Sicilia;Valle degli Eremiti;2016;2016-01-02T13:35:19Z;3923492387;153.790.464.999.999;380.716.393
GIARDINI-NAXOS;CITTA' METROPOLITANA DI MESSINA;Sicilia;Colonne di epoca romana;2015;2015-09-24T10:26:07Z;3757011510;152.798.783.999.999;378.421.736.999.999
ITALA;CITTA' METROPOLITANA DI MESSINA;Sicilia;Neviera;2013;2013-05-23T07:43:52Z;2316767428;154.081.075.999.999;380.708.804
ITALA;CITTA' METROPOLITANA DI MESSINA;Sicilia;Neviera;2013;2013-06-27T15:59:54Z;2363179764;154.077.416;380.703.046
LIPARI;CITTA' METROPOLITANA DI MESSINA;Sicilia;Fumaroles;2010;2010-05-30T15:22:50Z;759590144;149.613.747;384.062.721
LIPARI;CITTA' METROPOLITANA DI MESSINA;Sicilia;I Fanghi di Vulcano (Thermal Baths);2012;2012-06-07T12:52:30Z;1779179874;149.592.161;384.160.995
LIPARI;CITTA' METROPOLITANA DI MESSINA;Sicilia;Parco Archeologico;2012;2012-04-10T10:44:48Z;759589048;149.566.572;384.661.919.999.999
LIPARI;CITTA' METROPOLITANA DI MESSINA;Sicilia;Stromboli;2015;2015-07-04T15:26:33Z;507681134;152.150.086;387.920.732.999.999
LIPARI;CITTA' METROPOLITANA DI MESSINA;Sicilia;Vulcano;2014;2014-10-09T18:18:53Z;759587801;149.605.064;384.036.031.999.999
MONGIUFFI MELIA;CITTA' METROPOLITANA DI MESSINA;Sicilia;Gole Torrente Postoleone;2014;2014-02-25T11:53:38Z;2689561021;152.834.869;378.942.606.999.999
MONTALBANO ELICONA;CITTA' METROPOLITANA DI MESSINA;Sicilia;Megaliti dell'Argimusco;2013;2013-05-06T11:23:24Z;2293511990;150.386.712;379.865.744
MONTALBANO ELICONA;CITTA' METROPOLITANA DI MESSINA;Sicilia;Megaliti dell'Argimusco;2013;2013-05-06T11:23:24Z;2293511995;15.043.353;379.880.228.999.999
MONTALBANO ELICONA;CITTA' METROPOLITANA DI MESSINA;Sicilia;Megaliti dell'Argimusco;2013;2013-05-06T11:23:24Z;2293511998;150.408.677.999.999;379.889.799.999.999
MONTALBANO ELICONA;CITTA' METROPOLITANA DI MESSINA;Sicilia;Megaliti dell'Argimusco;2013;2013-05-06T11:23:24Z;2293512001;150.419.122;379.893.201
MONTALBANO ELICONA;CITTA' METROPOLITANA DI MESSINA;Sicilia;Megaliti dell'Argimusco;2013;2013-05-06T11:23:24Z;2293512005;150.484.940.999.999;37.990.836
MONTALBANO ELICONA;CITTA' METROPOLITANA DI MESSINA;Sicilia;Megaliti dell'Argimusco;2013;2013-05-06T11:23:24Z;2293512008;150.407.852;379.923.227.999.999
MONTALBANO ELICONA;CITTA' METROPOLITANA DI MESSINA;Sicilia;Megaliti dell'Argimusco;2013;2013-05-06T11:23:35Z;566595114;150.405.535;379.887.471.999.999
MOTTA CAMASTRA;CITTA' METROPOLITANA DI MESSINA;Sicilia;Gole dell'Alcantara;2010;2010-10-24T10:49:09Z;529138931;15.173.435;378.800.097
MOTTA CAMASTRA;CITTA' METROPOLITANA DI MESSINA;Sicilia;Parco Avventura;2010;2010-12-02T11:02:04Z;1014451137;152.055.405;379.083.949.999.999
PATTI;CITTA' METROPOLITANA DI MESSINA;Sicilia;Vento a Tindari - Quasimodo;2013;2013-08-18T08:01:07Z;2422509944;150.428.519;381.430.707
TAORMINA;CITTA' METROPOLITANA DI MESSINA;Sicilia;Baia di Grotta Azzurra;2015;2015-09-24T10:26:08Z;3512624146;153.031.016;378.521.070.999.999
TAORMINA;CITTA' METROPOLITANA DI MESSINA;Sicilia;Canyon del Diablo - scuba;2015;2015-09-24T10:26:08Z;3513885695;153.015.831;378.495.409
TAORMINA;CITTA' METROPOLITANA DI MESSINA;Sicilia;Canyon di Angelo - scuba;2015;2015-09-24T10:26:07Z;3512493100;153.017.825;378.490.291.999.999
TAORMINA;CITTA' METROPOLITANA DI MESSINA;Sicilia;Capo Castelluccio;2015;2015-09-24T10:26:08Z;3723980636;153.034.054;378.562.506
TAORMINA;CITTA' METROPOLITANA DI MESSINA;Sicilia;Capo Sant'Andrea;2015;2015-09-24T10:26:08Z;2810015292;153.062.913.999.999;378.525.823
TAORMINA;CITTA' METROPOLITANA DI MESSINA;Sicilia;Capo Taormina;2015;2015-09-24T10:26:07Z;2810015294;15.298.325;378.429.003.999.999
TAORMINA;CITTA' METROPOLITANA DI MESSINA;Sicilia;Colonne Romane di capo Taormina - scuba;2015;2015-08-31T22:19:34Z;3512901736;152.985.603;378.440.032
TAORMINA;CITTA' METROPOLITANA DI MESSINA;Sicilia;ex chiesa di San Giovanni di Malta;2013;2013-07-20T18:57:04Z;2390783110;152.842.164.999.999;378.512.850.999.999
TAORMINA;CITTA' METROPOLITANA DI MESSINA;Sicilia;ex chiesa di S.Maria del Piliere;2013;2013-07-20T17:39:03Z;2390715106;152.882.238;378.535.084.999.999
TAORMINA;CITTA' METROPOLITANA DI MESSINA;Sicilia;Gorgonie Capo Sant'Andrea;2015;2015-09-24T10:26:08Z;3512626117;153.059.481;37.851.762
TAORMINA;CITTA' METROPOLITANA DI MESSINA;Sicilia;Gorgonie Capo Taormina;2015;2015-09-24T10:26:07Z;3512843492;15.296.533;378.441.170.999.999
TAORMINA;CITTA' METROPOLITANA DI MESSINA;Sicilia;i faraglioni;2015;2015-09-24T10:26:07Z;3512847938;152.985.497;378.458.502
TAORMINA;CITTA' METROPOLITANA DI MESSINA;Sicilia;Laguna di San Nicola;2015;2015-09-24T10:26:08Z;3513041231;153.002.167.999.999;378.581.368.999.999
TAORMINA;CITTA' METROPOLITANA DI MESSINA;Sicilia;La Teocle - scuba;2015;2015-09-24T10:26:07Z;3512836443;152.933.632;378.448.974
TAORMINA;CITTA' METROPOLITANA DI MESSINA;Sicilia;La Zattera - scuba;2015;2015-09-24T10:26:07Z;3512836102;152.867.821;378.437.887.999.999
TAORMINA;CITTA' METROPOLITANA DI MESSINA;Sicilia;Naumachie;2011;2011-09-17T17:40:03Z;529415361;152.875.163;378.526.111.999.999
TAORMINA;CITTA' METROPOLITANA DI MESSINA;Sicilia;Palazzo Ciampoli;2013;2013-07-19T22:34:56Z;2390110181;152.835.651;378.514.948.999.999
TAORMINA;CITTA' METROPOLITANA DI MESSINA;Sicilia;Parete di San Nicola;2015;2015-09-24T10:26:08Z;3512621219;153.011.178.999.999;378.586.682.999.999
TAORMINA;CITTA' METROPOLITANA DI MESSINA;Sicilia;Punta di Nettuno;2015;2015-09-24T10:26:08Z;3518367353;153.020.049;378.519.908.999.999
TAORMINA;CITTA' METROPOLITANA DI MESSINA;Sicilia;Scoglio dell'elefante;2015;2015-10-10T03:22:39Z;3615662290;153.019.482.999.999;378.591.458
TAORMINA;CITTA' METROPOLITANA DI MESSINA;Sicilia;Scoglio delle sirene;2015;2015-09-24T10:26:08Z;3512623882;153.046.025;378.555.084.999.999
TAORMINA;CITTA' METROPOLITANA DI MESSINA;Sicilia;Scoglio dello Zio Gennaro;2015;2015-09-24T10:26:09Z;3512620123;153.019.664;378.597.680.999.999
TAORMINA;CITTA' METROPOLITANA DI MESSINA;Sicilia;Secca della Calcara - scuba;2015;2015-09-24T10:26:07Z;3512836103;152.888.485;37.842.157
TAORMINA;CITTA' METROPOLITANA DI MESSINA;Sicilia;Secca di San Giovanni - scuba;2015;2015-09-24T10:26:07Z;3512836915;152.907.469;378.458.793
TAORMINA;CITTA' METROPOLITANA DI MESSINA;Sicilia;Sifone Capo Sant'Andrea - scuba;2015;2015-09-24T10:26:08Z;3512627725;153.057.631;378.513.626
TAORMINA;CITTA' METROPOLITANA DI MESSINA;Sicilia;Spisone;2015;2015-09-24T10:26:09Z;3371983724;152.976.169;378.598.318
AGRIGENTO;AGRIGENTO;Sicilia;Agora Inferiore;2015;2015-08-19T10:46:13Z;918327917;135.858.994;372.918.293.999.999
AGRIGENTO;AGRIGENTO;Sicilia;Agora Superiore;2015;2015-05-26T20:49:34Z;918324403;135.887.603;372.975.038
AGRIGENTO;AGRIGENTO;Sicilia;Biblioteca Lucchesiana;2013;2013-08-24T07:19:31Z;2415345975;135.774.037;373.137.969
AGRIGENTO;AGRIGENTO;Sicilia;Bouleuterion;2015;2015-05-26T20:49:34Z;918325377;135.890.505;37.298.354
AGRIGENTO;AGRIGENTO;Sicilia;cittadella sanitaria - ex ospedale psichiatrico;2014;2014-05-08T11:21:31Z;2415361615;135.988.504;373.034.139.999.999
AGRIGENTO;AGRIGENTO;Sicilia;Copia della statua di Atlante;2016;2016-01-08T18:44:04Z;1770569404;135.844.869.999.999;372.908.392
AGRIGENTO;AGRIGENTO;Sicilia;Ekklesiasterion;2010;2010-09-19T13:47:24Z;918326000;135.888.665;372.965.296
AGRIGENTO;AGRIGENTO;Sicilia;fortificazioni greche;2015;2015-05-29T16:44:20Z;3556627160;136.018.787;372.973.501.999.999
AGRIGENTO;AGRIGENTO;Sicilia;Gymnasium;2015;2015-05-26T20:49:34Z;918323462;135.866.059;372.935.577
AGRIGENTO;AGRIGENTO;Sicilia;Istituto Gioeni;2013;2013-08-24T07:19:31Z;2415345945;135.739.731.999.999;373.131.825.999.999
AGRIGENTO;AGRIGENTO;Sicilia;Kolymbetra;2015;2015-08-19T10:55:59Z;918324995;135.819.209.999.999;372.920.251.999.999
AGRIGENTO;AGRIGENTO;Sicilia;Necropoli romana;2010;2010-09-19T13:47:01Z;918324532;135.898.008;372.895.077
AGRIGENTO;AGRIGENTO;Sicilia;Palazzo Vescovile;2013;2013-08-24T07:19:31Z;2415345911;135.771.275;373.138.630.999.999
AGRIGENTO;AGRIGENTO;Sicilia;Poggetto di San Nicola;2010;2010-09-19T13:46:43Z;918323522;135.892.477;372.965.231
AGRIGENTO;AGRIGENTO;Sicilia;Porta V;2015;2015-08-19T10:46:13Z;918326695;135.819.481;372.907.753
AGRIGENTO;AGRIGENTO;Sicilia;Santuario delle divinità Ctonie;2015;2015-08-19T10:46:13Z;918325198;135.812.741.999.999;372.915.597
AGRIGENTO;AGRIGENTO;Sicilia;Seminario Vescovile;2013;2013-08-24T07:19:31Z;2415345916;135.747.591;373.137.584.999.999
AGRIGENTO;AGRIGENTO;Sicilia;Tempio dei Dioscuri;2016;2016-02-02T12:55:33Z;918327185;13.581.485;372.912.968.999.999
AGRIGENTO;AGRIGENTO;Sicilia;Tempio di Iside;2015;2015-08-19T10:55:58Z;3704457862;135.889.212;372.984.636.999.999
AGRIGENTO;AGRIGENTO;Sicilia;Tempio L;2015;2015-08-19T10:55:59Z;3704457863;13.581.283;372.916.484
AGRIGENTO;AGRIGENTO;Sicilia;Tomba di Terone;2010;2010-09-19T13:47:03Z;918324634;135.860.021.999.999;372.888.151
LAMPEDUSA E LINOSA;AGRIGENTO;Sicilia;Baia dei Conigli;2010;2010-04-02T12:37:11Z;262653274;125.574.495;355.130.855
REALMONTE;AGRIGENTO;Sicilia;La Scala dei Turchi;2015;2015-10-25T10:15:56Z;305914400;134.727.541;372.899.023
REALMONTE;AGRIGENTO;Sicilia;Scala dei Turchi;2015;2015-09-05T15:31:09Z;3730695111;134.599.816;372.944.283
AGIRA;ENNA;Sicilia;Fontana Maimone;2010;2010-03-01T23:41:12Z;658923786;145.084.924.999.999;376.544.248
NICOSIA;ENNA;Sicilia;Grotta Nevarola;2015;2015-04-04T08:24:21Z;3436691062;143.836.397.999.999;378.329.412
SPERLINGA;ENNA;Sicilia;Scorcio Documentale Era Trogloditica;2012;2012-11-29T00:40:36Z;2039230189;143.530.485;377.651.952
ACI CASTELLO;CITTA' METROPOLITANA DI CATANIA;Sicilia;Basalti colonnari - Antico porto Malavoglia;2010;2010-03-02T10:36:26Z;659035433;151.617.114.999.999;375.622.453
ACIREALE;CITTA' METROPOLITANA DI CATANIA;Sicilia;Palazzo Figuera;2015;2015-01-18T13:27:56Z;3296524402;151.627.230.999.999;376.129.167
ACIREALE;CITTA' METROPOLITANA DI CATANIA;Sicilia;Palazzo Geremia;2015;2015-01-18T09:25:47Z;3296220161;151.639.318;376.120.454
